Sample_ID,Year,Month,Species,Rotation,Nitrogen,Fraction,Block,Rep,ASV_counts,Observed,Shannon,Simpson,InvSimpson,Evenness
USDA_661,2018,Aug,Soybean,rotated,Low_N,Rhizosphere,2,1,29516,610,6.140048026130814,0.997351424227021,377.5614087397895,41.18514097793826
USDA_662,2018,Aug,Soybean,rotated,Low_N,Rhizosphere,2,2,39746,640,5.986446765745532,0.9965500902552271,289.86265554196933,31.618788510674047
USDA_663,2018,Aug,Soybean,rotated,Std_N,Rhizosphere,2,1,25478,621,6.168008739757278,0.9973325157612403,374.8850641625374,40.89320004814998
USDA_664,2018,Aug,Soybean,rotated,Std_N,Rhizosphere,2,2,18972,439,5.851071690886178,0.9964719138013969,283.4397868158452,30.91816935880908
USDA_669,2018,Aug,Corn,continuous,Low_N,Rhizosphere,2,1,27115,481,5.858954908572666,0.9964938716401404,285.2148858691583,31.111800654455852
USDA_670,2018,Aug,Corn,continuous,Low_N,Rhizosphere,2,2,24280,557,6.057438623460776,0.9971234960605131,347.64423099604187,37.92171639450193
USDA_671,2018,Aug,Corn,continuous,Std_N,Rhizosphere,2,1,20207,324,5.417396720335191,0.9940707089844977,168.6542282012255,18.397134887744766
USDA_672,2018,Aug,Corn,continuous,Std_N,Rhizosphere,2,2,19038,365,5.5039372433899505,0.9943693429348225,177.599166211781,19.372866317059206
USDA_673,2018,Aug,Corn,rotated,Low_N,Rhizosphere,2,1,26346,474,5.902262115026938,0.9967197787510044,304.85748493526114,33.25445398973913
USDA_674,2018,Aug,Corn,rotated,Low_N,Rhizosphere,2,2,20406,457,5.962054361987512,0.997066801596896,340.92477308788784,37.188744711388594
USDA_675,2018,Aug,Corn,rotated,Std_N,Rhizosphere,2,1,18849,449,5.879570275415545,0.9966904663619427,302.15737604256407,32.95992080168719
USDA_676,2018,Aug,Corn,rotated,Std_N,Rhizosphere,2,2,22625,477,5.8830012577265745,0.9965371606483319,288.7803615603113,31.500729754714484
USDA_677,2018,Aug,Soybean,continuous,Low_N,Rhizosphere,2,1,19215,368,5.710077128153321,0.9961574142631462,260.2414281636235,28.387646775111993
USDA_678,2018,Aug,Soybean,continuous,Low_N,Rhizosphere,2,2,23673,555,6.025693284385698,0.9969701786454632,330.0524628300681,36.0027717269706
USDA_679,2018,Aug,Soybean,continuous,Std_N,Rhizosphere,2,1,22070,535,6.0176341083246445,0.9970151404816696,335.02414229510003,36.545092300325535
USDA_680,2018,Aug,Soybean,continuous,Std_N,Rhizosphere,2,2,13530,357,5.703427460764521,0.9963059943439587,270.70884376275455,29.52945305389403
USDA_681,2018,Aug,Corn,rotated,Low_N,Bulk Soil,1,1,5991,193,5.095919399583584,0.9931460925879444,145.90217519440978,15.915296201553641
USDA_682,2018,Aug,Corn,rotated,Low_N,Bulk Soil,1,2,5302,188,5.0640713259361725,0.9928368062783792,139.60253468808042,15.228119026244617
USDA_683,2018,Aug,Corn,rotated,Std_N,Bulk Soil,1,1,6919,265,5.382771163910239,0.9946396642536003,186.55547848316337,20.349838473113266
USDA_684,2018,Aug,Corn,rotated,Std_N,Bulk Soil,1,2,5317,200,5.030142270210369,0.992185101573588,127.96071624172252,13.958206575305391
USDA_685,2018,Aug,Soybean,continuous,Low_N,Bulk Soil,1,1,5564,226,5.247819629163011,0.9939420693055542,165.07286901067494,18.006473184135345
USDA_686,2018,Aug,Soybean,continuous,Low_N,Bulk Soil,1,2,8357,251,5.397922455973653,0.9949840526376432,199.36413358415808,21.747031761042276
USDA_687,2018,Aug,Soybean,continuous,Std_N,Bulk Soil,1,1,4792,143,4.82687136863179,0.9911380194035133,112.84159213759214,12.308982784743948
USDA_688,2018,Aug,Soybean,continuous,Std_N,Bulk Soil,1,2,5940,186,5.124239798721737,0.9935039508440182,153.93972181986354,16.792047594104474
USDA_689,2018,Aug,Soybean,rotated,Low_N,Bulk Soil,1,1,6333,220,5.223425849795751,0.9937207545566549,159.2548036260974,17.37182717017307
USDA_690,2018,Aug,Soybean,rotated,Low_N,Bulk Soil,1,2,10951,348,5.687857655303359,0.9961609397573726,260.4804136430081,28.413715781192323
USDA_691,2018,Aug,Soybean,rotated,Std_N,Bulk Soil,1,1,9806,302,5.53920732848904,0.9954792565823893,221.20255622216496,24.129209849857435
USDA_692,2018,Aug,Soybean,rotated,Std_N,Bulk Soil,1,2,97,5,1.5757531688944508,0.786055903921777,4.674118231495281,0.5098620088165738
USDA_697,2018,Aug,Corn,continuous,Low_N,Bulk Soil,1,1,4432,134,4.7040133902375825,0.9891739515046463,92.3698060681301,10.075880100454349
USDA_698,2018,Aug,Corn,continuous,Low_N,Bulk Soil,1,2,7948,294,5.483459289584628,0.9951767198921829,207.32778890019367,22.61572294424706
USDA_699,2018,Aug,Corn,continuous,Std_N,Bulk Soil,1,1,8951,301,5.560662765102162,0.9956484616196567,229.80378721170698,25.06744904138519
USDA_700,2018,Aug,Corn,continuous,Std_N,Bulk Soil,1,2,6933,167,4.95196892930525,0.9921249708918827,126.98365761838716,13.851627099187613
USDA_701,2018,Aug,Soybean,rotated,Low_N,Bulk Soil,2,1,7239,186,5.076301396185943,0.9932132477376682,147.34588229339766,16.072778611106905
USDA_702,2018,Aug,Soybean,rotated,Low_N,Bulk Soil,2,2,10495,293,5.500691430477858,0.9953219221657992,213.76301024517386,23.317689544069516
USDA_703,2018,Aug,Soybean,rotated,Std_N,Bulk Soil,2,1,12006,348,5.649125716497964,0.9959811309848435,248.82622355410703,27.142453807154407
USDA_704,2018,Aug,Soybean,rotated,Std_N,Bulk Soil,2,2,2997,62,3.9492404574422633,0.9782089953372347,45.890495434968095,5.0058254903354324
USDA_709,2018,Aug,Corn,continuous,Low_N,Bulk Soil,2,1,7983,301,5.518148124758791,0.9954217035389104,218.42185373945648,23.825885354511623
USDA_710,2018,Aug,Corn,continuous,Low_N,Bulk Soil,2,2,16744,506,5.983956767205646,0.9968809558811947,320.61104681746446,34.97288350081867
USDA_711,2018,Aug,Corn,continuous,Std_N,Bulk Soil,2,1,9220,259,5.358407871764986,0.9945134363192344,182.26344542499638,19.88165506641238
USDA_712,2018,Aug,Corn,continuous,Std_N,Bulk Soil,2,2,7373,274,5.480130018064442,0.9952579903187809,210.88105407303098,23.003320097154603
USDA_713,2018,Aug,Corn,rotated,Low_N,Bulk Soil,2,1,15597,428,5.753984044218776,0.99571540105235,233.39407310186425,25.459084486942967
USDA_714,2018,Aug,Corn,rotated,Low_N,Bulk Soil,2,2,14309,382,5.76715771556128,0.9964121219151898,278.7162708325109,30.402918946076245
USDA_715,2018,Aug,Corn,rotated,Std_N,Bulk Soil,2,1,7595,259,5.379265525082087,0.994570437829191,184.1769130808208,20.090379881336904
USDA_716,2018,Aug,Corn,rotated,Std_N,Bulk Soil,2,2,16718,479,5.902779424120045,0.9963954327287579,277.42581140825416,30.26215309425967
USDA_717,2018,Aug,Soybean,continuous,Low_N,Bulk Soil,2,1,7165,247,5.377706863539303,0.9948436831168805,193.93687833146336,21.15501608483333
USDA_718,2018,Aug,Soybean,continuous,Low_N,Bulk Soil,2,2,13238,396,5.776202769062315,0.9964798011173455,284.07485864716256,30.987444243102008
USDA_719,2018,Aug,Soybean,continuous,Std_N,Bulk Soil,2,1,23064,551,6.037486489491133,0.9969727836003007,330.3364768040181,36.0337525297912
USDA_720,2018,Aug,Soybean,continuous,Std_N,Bulk Soil,2,2,18441,494,5.9997552334471465,0.996987339221601,331.93249209139526,36.207849016063385
USDA_721,2018,Sep,Corn,rotated,Low_N,Endosphere,1,1,16188,303,5.2159801086242785,0.9915913348645142,118.9249403903423,12.972566375672017
USDA_722,2018,Sep,Corn,rotated,Low_N,Endosphere,1,2,13882,346,5.656094248733511,0.9958447495418036,240.65938023722524,26.251598477227613
USDA_723,2018,Sep,Corn,rotated,Std_N,Endosphere,1,1,22098,331,5.493930570659066,0.994819983430428,193.04957553110995,21.058227350400305
USDA_724,2018,Sep,Corn,rotated,Std_N,Endosphere,1,2,11838,322,5.565861397138494,0.9954578566005151,220.16037629138071,24.015526813455512
USDA_725,2018,Sep,Soybean,continuous,Low_N,Endosphere,1,1,23550,104,4.36371627081051,0.9859941345377996,71.39865813353987,7.788306041871077
USDA_726,2018,Sep,Soybean,continuous,Low_N,Endosphere,1,2,4252,95,4.361078393985908,0.9855864408669618,69.37911661997774,7.568010481939584
USDA_727,2018,Sep,Soybean,continuous,Std_N,Endosphere,1,1,2759,74,4.213976561693756,0.9840620455825417,62.74330907262552,6.844163544689383
USDA_728,2018,Sep,Soybean,continuous,Std_N,Endosphere,1,2,1274,45,3.681292880756241,0.9718620693054423,35.539216115612,3.876687585344959
USDA_729,2018,Sep,Soybean,rotated,Low_N,Endosphere,1,1,7031,201,5.133359315189381,0.9932177755738495,147.44425090745318,16.083508852979882
USDA_730,2018,Sep,Soybean,rotated,Low_N,Endosphere,1,2,13963,47,3.64191350501341,0.97252670549917,36.39898374655385,3.9704727293478834
USDA_731,2018,Sep,Soybean,rotated,Std_N,Endosphere,1,1,1872,72,4.182145987942267,0.9832632496895317,59.748755370660845,6.517511737787105
USDA_732,2018,Sep,Soybean,rotated,Std_N,Endosphere,1,2,982,35,3.3791633659336924,0.9617016687337451,26.11079822376259,2.848217219767019
USDA_733,2018,Sep,Corn,continuous,Low_N,Endosphere,1,1,13952,302,5.486732489886118,0.9949641603781774,198.5766178228811,21.661127993072988
USDA_734,2018,Sep,Corn,continuous,Low_N,Endosphere,1,2,17055,242,5.199834256813416,0.9932962948351777,149.17123820532768,16.27189202372679
USDA_735,2018,Sep,Corn,continuous,Std_N,Endosphere,1,1,17908,216,5.037720063340551,0.9921006300836545,126.59237516283108,13.808945239439131
USDA_736,2018,Sep,Corn,continuous,Std_N,Endosphere,1,2,20287,274,5.223089712465869,0.9925101923008903,133.51477636987624,14.564054376703984
USDA_737,2018,Sep,Soybean,rotated,Low_N,Endosphere,2,1,5239,89,4.42196702970533,0.9874236354333848,79.5142343960485,8.67356906068501
USDA_738,2018,Sep,Soybean,rotated,Low_N,Endosphere,2,2,8078,95,4.233288012589368,0.9827345978835593,57.919299721827244,6.31795111780323
USDA_739,2018,Sep,Soybean,rotated,Std_N,Endosphere,2,1,1405,33,3.3816492266401643,0.9627649092590013,26.85638681414364,2.9295474894809685
USDA_740,2018,Sep,Soybean,rotated,Std_N,Endosphere,2,2,15034,134,4.360161955061173,0.9832431438409244,59.67706534607874,6.509691648920023
USDA_741,2018,Sep,Corn,continuous,Low_N,Endosphere,2,1,5828,186,5.037694382779599,0.9924107885205212,131.76599475505486,14.37329383900379
USDA_742,2018,Sep,Corn,continuous,Low_N,Endosphere,2,2,10490,204,4.993846218315845,0.9915143661265302,117.8462345784784,12.854899024330095
USDA_743,2018,Sep,Corn,continuous,Std_N,Endosphere,2,1,9132,222,5.168511367614091,0.993117107171424,145.28774817592006,15.848273294044063
USDA_744,2018,Sep,Corn,continuous,Std_N,Endosphere,2,2,17621,239,5.276837844375102,0.9942289305255589,173.27810805758085,18.901516795802245
USDA_745,2018,Sep,Corn,rotated,Low_N,Endosphere,2,1,4867,203,5.127840782819122,0.992975802747157,142.36502250776803,15.529456630327143
USDA_746,2018,Sep,Corn,rotated,Low_N,Endosphere,2,2,2121,72,4.179939496551741,0.9831635820684513,59.395056838436254,6.478929606308198
USDA_747,2018,Sep,Corn,rotated,Std_N,Endosphere,2,1,6318,121,4.320132838374475,0.9818729926534787,55.16630411648779,6.017648943129198
USDA_748,2018,Sep,Corn,rotated,Std_N,Endosphere,2,2,8234,230,5.248134127303913,0.9938824836255108,163.46503037901437,17.831086984216928
USDA_749,2018,Sep,Soybean,continuous,Low_N,Endosphere,2,1,709,37,3.5077073968102215,0.9668159329674286,30.134943948204544,3.2871789492777057
USDA_750,2018,Sep,Soybean,continuous,Low_N,Endosphere,2,2,1341,32,3.4311772108390004,0.9666664998406812,29.999849857364495,3.272442620172714
USDA_751,2018,Sep,Soybean,continuous,Std_N,Endosphere,2,1,161,3,1.0622598747072267,0.6442652675436904,2.8110833965947295,0.30663850517965946
USDA_752,2018,Sep,Soybean,continuous,Std_N,Endosphere,2,2,550,23,2.884984102754158,0.9282446280991735,13.936238827973831,1.520192338375052
USDA_753,2018,Sep,Corn,rotated,Low_N,Rhizosphere,1,1,19121,442,5.900707318691502,0.9967912734177043,311.6501123896242,33.995407150848244
USDA_754,2018,Sep,Corn,rotated,Low_N,Rhizosphere,1,2,11250,333,5.587729362846468,0.9953466785185185,214.90026080932392,23.441743072124975
USDA_755,2018,Sep,Corn,rotated,Std_N,Rhizosphere,1,1,15791,251,5.16337765047324,0.9928083411101429,139.04997655136032,15.167844898029864
USDA_756,2018,Sep,Corn,rotated,Std_N,Rhizosphere,1,2,10916,244,5.171742481810142,0.9927458304134266,137.851753817677,15.037140405813796
USDA_757,2018,Sep,Soybean,continuous,Low_N,Rhizosphere,1,1,24261,314,5.543625333388323,0.9955571793515099,225.08223471497618,24.552412809632457
USDA_758,2018,Sep,Soybean,continuous,Low_N,Rhizosphere,1,2,3626,130,4.716418936296516,0.9896965867338572,97.05521599196858,10.586973829277971
USDA_759,2018,Sep,Soybean,continuous,Std_N,Rhizosphere,1,1,21630,385,5.587326398155129,0.9950599296494291,202.42626704383696,22.08105530081843
USDA_760,2018,Sep,Soybean,continuous,Std_N,Rhizosphere,1,2,23648,342,5.404766821737235,0.9937431770214384,159.82552222212695,17.43408227700367
USDA_761,2018,Sep,Soybean,rotated,Low_N,Rhizosphere,1,1,35359,486,5.821841034191595,0.996040915145477,252.58362392954498,27.552318429414097
USDA_762,2018,Sep,Soybean,rotated,Low_N,Rhizosphere,1,2,41308,490,5.75261550527099,0.9956954550468116,232.3125930556902,25.341114516666682
USDA_763,2018,Sep,Soybean,rotated,Std_N,Rhizosphere,1,1,35305,349,5.532937672419539,0.9950980246369464,203.99939329296586,22.25265500578489
USDA_764,2018,Sep,Soybean,rotated,Std_N,Rhizosphere,1,2,49773,433,5.527032044847968,0.9945100326535048,182.1504458743999,19.8693288532083
USDA_765,2018,Sep,Corn,continuous,Low_N,Rhizosphere,1,1,5339,128,4.682674332399938,0.9896512254848908,96.62979887521992,10.540568493557346
USDA_766,2018,Sep,Corn,continuous,Low_N,Rhizosphere,1,2,32737,579,6.108265961835825,0.9973251048576129,373.8464301473987,40.77990380720007
USDA_767,2018,Sep,Corn,continuous,Std_N,Rhizosphere,1,1,21356,234,5.025280895444122,0.991628221842818,119.44893679989733,13.029724934518084
USDA_768,2018,Sep,Corn,continuous,Std_N,Rhizosphere,1,2,17235,224,4.983803352985866,0.9907763641041528,108.41711568972899,11.82635219263172
USDA_769,2018,Sep,Soybean,rotated,Low_N,Rhizosphere,2,1,49595,468,5.774209701963055,0.9961898255596108,262.4551751225945,28.629126646953285
USDA_770,2018,Sep,Soybean,rotated,Low_N,Rhizosphere,2,2,48467,499,5.65350262912522,0.9951590785342338,206.57224189067347,22.533306390589175
USDA_771,2018,Sep,Soybean,rotated,Std_N,Rhizosphere,2,1,41740,435,5.421204982052512,0.9933301355115715,149.928083506778,16.35445019762163
USDA_772,2018,Sep,Soybean,rotated,Std_N,Rhizosphere,2,2,56447,490,5.529516465959007,0.9946105551739015,185.54786852209267,20.239926396993027
USDA_773,2018,Sep,Corn,continuous,Low_N,Rhizosphere,2,1,43965,668,6.004636280134884,0.996364690444123,275.0797379506108,30.006238787709787
USDA_774,2018,Sep,Corn,continuous,Low_N,Rhizosphere,2,2,37041,646,6.056059989733306,0.9966460311027436,298.1542258242218,32.52324930327163
USDA_775,2018,Sep,Corn,continuous,Std_N,Rhizosphere,2,1,34767,402,5.424950805699247,0.9936242222030469,156.8436090225564,17.108809320961367
USDA_776,2018,Sep,Corn,continuous,Std_N,Rhizosphere,2,2,33350,529,5.826159193337751,0.9958570124233236,241.37171099176115,26.329300916802687
USDA_777,2018,Sep,Corn,rotated,Low_N,Rhizosphere,2,1,26424,540,6.0582881266421,0.9971728137037046,353.7085622232804,38.58322557088829
USDA_778,2018,Sep,Corn,rotated,Low_N,Rhizosphere,2,2,25568,575,6.166638925969236,0.9975124342644749,401.99942687700855,43.850888056174306
USDA_779,2018,Sep,Corn,rotated,Std_N,Rhizosphere,2,1,30919,427,5.520391952533544,0.994274103135856,174.6451296149031,19.050634195660766
USDA_780,2018,Sep,Corn,rotated,Std_N,Rhizosphere,2,2,18805,347,5.495730924703083,0.994363356806916,177.41055549284468,19.35229228891562
USDA_781,2018,Sep,Soybean,continuous,Low_N,Rhizosphere,2,1,67604,478,5.672389688754971,0.9957255951442825,233.950698110028,25.519802237492705
USDA_782,2018,Sep,Soybean,continuous,Low_N,Rhizosphere,2,2,55856,522,5.672921466769689,0.995473971320532,220.94424733462674,24.10103300841428
USDA_783,2018,Sep,Soybean,continuous,Std_N,Rhizosphere,2,1,40208,442,5.625935288577158,0.9952795404208502,211.84377987621812,23.108336121063676
USDA_784,2018,Sep,Soybean,continuous,Std_N,Rhizosphere,2,2,71725,426,5.5768081526590825,0.9954196834201153,218.3255202034925,23.81537710295905
USDA_785,2018,Sep,Corn,rotated,Low_N,Bulk Soil,1,1,22947,478,5.804314681209943,0.9958443311011314,240.63514787529093,26.248955163532436
USDA_786,2018,Sep,Corn,rotated,Low_N,Bulk Soil,1,2,30131,484,5.529751098553966,0.9938295429815311,162.062550149348,17.67810168264605
USDA_787,2018,Sep,Corn,rotated,Std_N,Bulk Soil,1,1,20349,495,5.965933418910601,0.9969023294506005,322.82322605089774,35.21419236207522
USDA_788,2018,Sep,Corn,rotated,Std_N,Bulk Soil,1,2,16994,383,5.778170312354125,0.9964797370002683,284.06968458782774,30.986879846534457
USDA_789,2018,Sep,Soybean,continuous,Low_N,Bulk Soil,1,1,19781,433,5.825068645712862,0.9965065651483205,286.25122335378535,31.224846385341188
USDA_790,2018,Sep,Soybean,continuous,Low_N,Bulk Soil,1,2,15658,465,5.93529647675006,0.9968278720976755,315.2458005451834,34.38763188614016
USDA_791,2018,Sep,Soybean,continuous,Std_N,Bulk Soil,1,1,19112,537,6.116557522573263,0.997523580897237,403.80887018853406,44.048265691048336
USDA_792,2018,Sep,Soybean,continuous,Std_N,Bulk Soil,1,2,12142,417,5.861909061728189,0.996759764301209,308.61952430594806,33.66482464272363
USDA_793,2018,Sep,Soybean,rotated,Low_N,Bulk Soil,1,1,16945,445,5.919755404664193,0.9969646716883228,329.45365288918623,35.93745236099904
USDA_794,2018,Sep,Soybean,rotated,Low_N,Bulk Soil,1,2,20148,491,5.901096592261319,0.9965753966607005,292.004620951093,31.852438309892335
USDA_795,2018,Sep,Soybean,rotated,Std_N,Bulk Soil,1,1,11827,369,5.705795038715664,0.9959424120441475,246.45183564231183,26.883450904262407
USDA_796,2018,Sep,Soybean,rotated,Std_N,Bulk Soil,1,2,21278,433,5.795769859291844,0.9962730342117188,268.31477851079416,29.268303708039337
USDA_797,2018,Sep,Corn,continuous,Low_N,Bulk Soil,1,1,3300,119,4.5748141605817185,0.9873871441689623,79.2841853895773,8.648474862644552
USDA_798,2018,Sep,Corn,continuous,Low_N,Bulk Soil,1,2,8202,247,5.350160726207661,0.9945894331979979,184.82351971515232,20.160913004626966
USDA_799,2018,Sep,Corn,continuous,Std_N,Bulk Soil,1,1,7412,163,4.886406439053686,0.9913209395711626,115.219845304609,12.56840731727694
USDA_800,2018,Sep,Corn,continuous,Std_N,Bulk Soil,1,2,2099,78,4.215900224450679,0.9832591167871632,59.73400490800873,6.515902728312739
USDA_801,2018,Sep,Soybean,rotated,Low_N,Bulk Soil,2,1,3430,90,4.3808155334681675,0.9858819029486013,70.83107563004972,7.726393026182117
USDA_802,2018,Sep,Soybean,rotated,Low_N,Bulk Soil,2,2,3306,133,4.725938810317125,0.9897555600204802,97.61392540725922,10.647918951056306
USDA_803,2018,Sep,Soybean,rotated,Std_N,Bulk Soil,2,1,6836,240,5.297343238904405,0.994274451746014,174.65576319330245,19.05179412730457
USDA_804,2018,Sep,Soybean,rotated,Std_N,Bulk Soil,2,2,11,1,0,0,1,0.10908196660088885
USDA_805,2018,Sep,Corn,continuous,Low_N,Bulk Soil,2,1,7818,279,5.489233359871502,0.9953033586227897,212.91810885377478,23.225526038711877
USDA_806,2018,Sep,Corn,continuous,Low_N,Bulk Soil,2,2,7767,248,5.392438051425819,0.9949978192757721,199.91280905876468,21.80688236083804
USDA_807,2018,Sep,Corn,continuous,Std_N,Bulk Soil,2,1,7385,256,5.423051809432166,0.9949882674032754,199.531794783614,21.765320574401592
USDA_808,2018,Sep,Corn,continuous,Std_N,Bulk Soil,2,2,4264,156,4.79110029680096,0.9907953581448067,108.64083749611606,11.850756207243926
USDA_809,2018,Sep,Corn,rotated,Low_N,Bulk Soil,2,1,2541,65,4.058941246154632,0.9809079928216989,52.37793966139644,5.713488664767818
USDA_810,2018,Sep,Corn,rotated,Low_N,Bulk Soil,2,2,8239,319,5.619446314245005,0.9958583035185881,241.4469540411819,26.33750857660655
USDA_811,2018,Sep,Corn,rotated,Std_N,Bulk Soil,2,1,9329,310,5.485216004851811,0.9951204432491461,204.93664712988235,22.35489249751997
USDA_812,2018,Sep,Corn,rotated,Std_N,Bulk Soil,2,2,13365,323,5.5057784763870545,0.9951806435025456,207.49658186278896,22.634135212555346
USDA_813,2018,Sep,Soybean,continuous,Low_N,Bulk Soil,2,1,6179,154,4.877829480751678,0.991429736809345,116.68253095078741,12.727959944080972
USDA_814,2018,Sep,Soybean,continuous,Low_N,Bulk Soil,2,2,8449,281,5.512685491653573,0.9955064747581238,222.54242408182736,24.275365270974735
USDA_815,2018,Sep,Soybean,continuous,Std_N,Bulk Soil,2,1,6547,237,5.276216143750735,0.9941411059540596,170.68067661897575,18.618183866368224
USDA_816,2018,Sep,Soybean,continuous,Std_N,Bulk Soil,2,2,6107,141,4.792768397798233,0.9906163081720775,106.56786458229156,11.624632245093574
